n,a_n,parity,is_odd_term,last_checked_previous_term
50289,148650,even,False,25
50290,148652,even,False,25
50291,148654,even,False,25
50292,148656,even,False,25
50293,148658,even,False,25
50294,148660,even,False,25
50295,148664,even,False,25
50296,148670,even,False,25
50297,148672,even,False,25
50298,148674,even,False,25
50299,148676,even,False,25
50300,148678,even,False,25
50301,148680,even,False,25
50302,148682,even,False,25
50303,148684,even,False,25
50304,148688,even,False,25
50305,148694,even,False,25
50306,148700,even,False,25
50307,148704,even,False,25
50308,148706,even,False,25
50309,148708,even,False,25
50310,148712,even,False,25
50311,148714,even,False,25
50312,148716,even,False,25
50313,148718,even,False,25
50314,148724,even,False,25
50315,148728,even,False,25
50316,148730,even,False,25
50317,148732,even,False,25
50318,148734,even,False,25
50319,148736,even,False,25
50320,148740,even,False,25
50321,148742,even,False,25
50322,148744,even,False,25
50323,148748,even,False,25
50324,148750,even,False,25
50325,148752,even,False,25
50326,148754,even,False,25
50327,148760,even,False,25
50328,148764,even,False,25
50329,148766,even,False,25
50330,148770,even,False,25
50331,148772,even,False,25
50332,148774,even,False,25
50333,148776,even,False,25
50334,148778,even,False,25
50335,148784,even,False,25
50336,148786,even,False,25
50337,148788,even,False,25
50338,148790,even,False,25
50339,148794,even,False,25
50340,148796,even,False,25
50341,148798,even,False,25
50342,148800,even,False,25
50343,148802,even,False,25
50344,148806,even,False,25
50345,148808,even,False,25
50346,148810,even,False,25
50347,148812,even,False,25
50348,148814,even,False,25
50349,148818,even,False,25
50350,148820,even,False,25
50351,148822,even,False,25
50352,148824,even,False,25
50353,148826,even,False,25
50354,148830,even,False,25
50355,148832,even,False,25
50356,148838,even,False,25
50357,148840,even,False,25
50358,148844,even,False,25
50359,148846,even,False,25
50360,148850,even,False,25
50361,148854,even,False,25
50362,148856,even,False,25
50363,148862,even,False,25
50364,148864,even,False,25
50365,148868,even,False,25
50366,148870,even,False,25
50367,148874,even,False,25
50368,148876,even,False,25
50369,148878,even,False,25
50370,148880,even,False,25
50371,148882,even,False,25
50372,148884,even,False,25
50373,148886,even,False,25
50374,148892,even,False,25
50375,148894,even,False,25
50376,148898,even,False,25
50377,148900,even,False,25
50378,148904,even,False,25
50379,148910,even,False,25
50380,148914,even,False,25
50381,148916,even,False,25
50382,148918,even,False,25
50383,148922,even,False,25
50384,148928,even,False,25
50385,148934,even,False,25
50386,148938,even,False,25
50387,148940,even,False,25
50388,148942,even,False,25
50389,148944,even,False,25
50390,148946,even,False,25
50391,148950,even,False,25
50392,148952,even,False,25
50393,148954,even,False,25
50394,148958,even,False,25
50395,148962,even,False,25
50396,148964,even,False,25
50397,148968,even,False,25
50398,148970,even,False,25
50399,148974,even,False,25
50400,148976,even,False,25
50401,148978,even,False,25
50402,148980,even,False,25
50403,148982,even,False,25
50404,148984,even,False,25
50405,148988,even,False,25
50406,148992,even,False,25
50407,148994,even,False,25
50408,148998,even,False,25
50409,149000,even,False,25
50410,149004,even,False,25
50411,149006,even,False,25
50412,149012,even,False,25
50413,149014,even,False,25
50414,149016,even,False,25
50415,149018,even,False,25
50416,149022,even,False,25
50417,149024,even,False,25
50418,149030,even,False,25
50419,149036,even,False,25
50420,149038,even,False,25
50421,149040,even,False,25
50422,149042,even,False,25
50423,149046,even,False,25
50424,149048,even,False,25
50425,149050,even,False,25
50426,149054,even,False,25
50427,149060,even,False,25
50428,149064,even,False,25
50429,149066,even,False,25
50430,149070,even,False,25
50431,149072,even,False,25
50432,149078,even,False,25
50433,149080,even,False,25
50434,149082,even,False,25
50435,149084,even,False,25
50436,149090,even,False,25
50437,149092,even,False,25
50438,149096,even,False,25
50439,149102,even,False,25
50440,149104,even,False,25
50441,149106,even,False,25
50442,149108,even,False,25
50443,149114,even,False,25
50444,149116,even,False,25
50445,149120,even,False,25
50446,149122,even,False,25
50447,149124,even,False,25
50448,149126,even,False,25
50449,149130,even,False,25
50450,149132,even,False,25
50451,149138,even,False,25
50452,149140,even,False,25
50453,149144,even,False,25
50454,149146,even,False,25
50455,149150,even,False,25
50456,149154,even,False,25
50457,149156,even,False,25
50458,149162,even,False,25
50459,149164,even,False,25
50460,149166,even,False,25
50461,149168,even,False,25
50462,149170,even,False,25
50463,149174,even,False,25
50464,149176,even,False,25
50465,149178,even,False,25
50466,149180,even,False,25
50467,149184,even,False,25
50468,149186,even,False,25
50469,149190,even,False,25
50470,149192,even,False,25
50471,149194,even,False,25
50472,149198,even,False,25
50473,149200,even,False,25
50474,149202,even,False,25
50475,149204,even,False,25
50476,149206,even,False,25
50477,149208,even,False,25
50478,149210,even,False,25
50479,149216,even,False,25
50480,149218,even,False,25
50481,149220,even,False,25
50482,149222,even,False,25
50483,149228,even,False,25
50484,149230,even,False,25
50485,149234,even,False,25
50486,149236,even,False,25
50487,149240,even,False,25
50488,149242,even,False,25
50489,149246,even,False,25
50490,149252,even,False,25
50491,149254,even,False,25
50492,149258,even,False,25
50493,149260,even,False,25
50494,149264,even,False,25
50495,149266,even,False,25
50496,149270,even,False,25
50497,149274,even,False,25
50498,149276,even,False,25
50499,149278,even,False,25
50500,149280,even,False,25
50501,149282,even,False,25
50502,149288,even,False,25
50503,149290,even,False,25
50504,149292,even,False,25
50505,149294,even,False,25
50506,149300,even,False,25
50507,149302,even,False,25
50508,149304,even,False,25
50509,149306,even,False,25
50510,149310,even,False,25
50511,149312,even,False,25
50512,149314,even,False,25
50513,149318,even,False,25
50514,149320,even,False,25
50515,149324,even,False,25
50516,149328,even,False,25
50517,149330,even,False,25
50518,149334,even,False,25
50519,149336,even,False,25
50520,149338,even,False,25
50521,149342,even,False,25
50522,149344,even,False,25
50523,149348,even,False,25
50524,149354,even,False,25
50525,149358,even,False,25
50526,149360,even,False,25
50527,149362,even,False,25
50528,149364,even,False,25
50529,149366,even,False,25
50530,149372,even,False,25
50531,149378,even,False,25
50532,149382,even,False,25
50533,149384,even,False,25
50534,149388,even,False,25
50535,149390,even,False,25
50536,149396,even,False,25
50537,149400,even,False,25
50538,149402,even,False,25
50539,149404,even,False,25
50540,149406,even,False,25
50541,149408,even,False,25
50542,149412,even,False,25
50543,149414,even,False,25
50544,149420,even,False,25
50545,149424,even,False,25
50546,149426,even,False,25
50547,149428,even,False,25
50548,149430,even,False,25
50549,149432,even,False,25
50550,149436,even,False,25
50551,149438,even,False,25
50552,149442,even,False,25
50553,149444,even,False,25
50554,149446,even,False,25
50555,149448,even,False,25
50556,149450,even,False,25
50557,149452,even,False,25
50558,149454,even,False,25
50559,149456,even,False,25
50560,149460,even,False,25
50561,149462,even,False,25
50562,149468,even,False,25
50563,149470,even,False,25
50564,149474,even,False,25
50565,149476,even,False,25
50566,149480,even,False,25
50567,149482,even,False,25
50568,149484,even,False,25
50569,149486,even,False,25
50570,149492,even,False,25
50571,149498,even,False,25
50572,149500,even,False,25
50573,149504,even,False,25
50574,149510,even,False,25
50575,149512,even,False,25
50576,149514,even,False,25
50577,149516,even,False,25
50578,149522,even,False,25
50579,149524,even,False,25
50580,149528,even,False,25
50581,149534,even,False,25
50582,149540,even,False,25
50583,149544,even,False,25
50584,149546,even,False,25
50585,149548,even,False,25
50586,149552,even,False,25
50587,149556,even,False,25
50588,149558,even,False,25
50589,149564,even,False,25
50590,149566,even,False,25
50591,149568,even,False,25
50592,149570,even,False,25
50593,149572,even,False,25
50594,149574,even,False,25
50595,149576,even,False,25
50596,149580,even,False,25
50597,149582,even,False,25
50598,149584,even,False,25
50599,149586,even,False,25
50600,149588,even,False,25
50601,149590,even,False,25
50602,149592,even,False,25
50603,149594,even,False,25
50604,149596,even,False,25
50605,149600,even,False,25
50606,149606,even,False,25
50607,149608,even,False,25
50608,149610,even,False,25
50609,149612,even,False,25
50610,149614,even,False,25
50611,149616,even,False,25
50612,149618,even,False,25
50613,149620,even,False,25
50614,149624,even,False,25
50615,149630,even,False,25
50616,149632,even,False,25
50617,149634,even,False,25
50618,149636,even,False,25
50619,149638,even,False,25
50620,149640,even,False,25
50621,149642,even,False,25
50622,149644,even,False,25
50623,149646,even,False,25
50624,149648,even,False,25
50625,149650,even,False,25
50626,149652,even,False,25
50627,149654,even,False,25
50628,149656,even,False,25
50629,149658,even,False,25
50630,149660,even,False,25
50631,149662,even,False,25
50632,149666,even,False,25
50633,149668,even,False,25
50634,149670,even,False,25
50635,149672,even,False,25
50636,149674,even,False,25
50637,149676,even,False,25
50638,149678,even,False,25
50639,149680,even,False,25
50640,149682,even,False,25
50641,149684,even,False,25
50642,149690,even,False,25
50643,149694,even,False,25
50644,149696,even,False,25
50645,149698,even,False,25
50646,149700,even,False,25
50647,149702,even,False,25
50648,149708,even,False,25
50649,149714,even,False,25
50650,149718,even,False,25
50651,149720,even,False,25
50652,149722,even,False,25
50653,149726,even,False,25
50654,149732,even,False,25
50655,149736,even,False,25
50656,149738,even,False,25
50657,149740,even,False,25
50658,149744,even,False,25
50659,149750,even,False,25
50660,149752,even,False,25
50661,149754,even,False,25
50662,149756,even,False,25
50663,149760,even,False,25
50664,149762,even,False,25
50665,149764,even,False,25
50666,149768,even,False,25
50667,149772,even,False,25
50668,149774,even,False,25
50669,149776,even,False,25
50670,149780,even,False,25
50671,149782,even,False,25
50672,149784,even,False,25
50673,149786,even,False,25
50674,149788,even,False,25
50675,149792,even,False,25
50676,149794,even,False,25
50677,149796,even,False,25
50678,149798,even,False,25
50679,149800,even,False,25
50680,149804,even,False,25
50681,149806,even,False,25
50682,149808,even,False,25
50683,149810,even,False,25
50684,149816,even,False,25
50685,149818,even,False,25
50686,149820,even,False,25
50687,149822,even,False,25
50688,149824,even,False,25
50689,149828,even,False,25
50690,149830,even,False,25
50691,149832,even,False,25
50692,149834,even,False,25
50693,149840,even,False,25
50694,149844,even,False,25
50695,149846,even,False,25
50696,149850,even,False,25
50697,149852,even,False,25
50698,149854,even,False,25
50699,149856,even,False,25
50700,149858,even,False,25
50701,149862,even,False,25
50702,149864,even,False,25
50703,149870,even,False,25
50704,149876,even,False,25
50705,149878,even,False,25
50706,149880,even,False,25
50707,149882,even,False,25
50708,149888,even,False,25
50709,149890,even,False,25
50710,149894,even,False,25
50711,149900,even,False,25
50712,149902,even,False,25
50713,149904,even,False,25
50714,149906,even,False,25
50715,149912,even,False,25
50716,149916,even,False,25
50717,149918,even,False,25
50718,149922,even,False,25
50719,149924,even,False,25
50720,149926,even,False,25
50721,149930,even,False,25
50722,149932,even,False,25
50723,149934,even,False,25
50724,149936,even,False,25
50725,149940,even,False,25
50726,149942,even,False,25
50727,149948,even,False,25
50728,149950,even,False,25
50729,149954,even,False,25
50730,149956,even,False,25
50731,149958,even,False,25
50732,149960,even,False,25
50733,149962,even,False,25
50734,149964,even,False,25
50735,149966,even,False,25
50736,149972,even,False,25
50737,149974,even,False,25
50738,149978,even,False,25
50739,149980,even,False,25
50740,149982,even,False,25
50741,149984,even,False,25
50742,149988,even,False,25
50743,149990,even,False,25
50744,149994,even,False,25
50745,149996,even,False,25
50746,149998,even,False,25
50747,150002,even,False,25
50748,150004,even,False,25
50749,150006,even,False,25
50750,150008,even,False,25
50751,150012,even,False,25
50752,150014,even,False,25
50753,150018,even,False,25
50754,150020,even,False,25
50755,150022,even,False,25
50756,150024,even,False,25
50757,150026,even,False,25
50758,150030,even,False,25
50759,150032,even,False,25
50760,150034,even,False,25
50761,150038,even,False,25
50762,150044,even,False,25
50763,150046,even,False,25
50764,150048,even,False,25
50765,150050,even,False,25
50766,150054,even,False,25
50767,150056,even,False,25
50768,150062,even,False,25
50769,150068,even,False,25
50770,150070,even,False,25
50771,150074,even,False,25
50772,150078,even,False,25
50773,150080,even,False,25
50774,150084,even,False,25
50775,150086,even,False,25
50776,150092,even,False,25
50777,150094,even,False,25
50778,150098,even,False,25
50779,150100,even,False,25
50780,150102,even,False,25
50781,150104,even,False,25
50782,150108,even,False,25
50783,150110,even,False,25
50784,150112,even,False,25
50785,150114,even,False,25
50786,150116,even,False,25
50787,150118,even,False,25
50788,150120,even,False,25
50789,150122,even,False,25
50790,150124,even,False,25
50791,150128,even,False,25
50792,150132,even,False,25
50793,150134,even,False,25
50794,150136,even,False,25
50795,150138,even,False,25
50796,150140,even,False,25
50797,150142,even,False,25
50798,150146,even,False,25
50799,150148,even,False,25
50800,150152,even,False,25
50801,150154,even,False,25
50802,150156,even,False,25
50803,150158,even,False,25
50804,150160,even,False,25
50805,150162,even,False,25
50806,150164,even,False,25
50807,150166,even,False,25
50808,150170,even,False,25
50809,150174,even,False,25
50810,150176,even,False,25
50811,150180,even,False,25
50812,150182,even,False,25
50813,150188,even,False,25
50814,150190,even,False,25
50815,150194,even,False,25
50816,150200,even,False,25
50817,150204,even,False,25
50818,150206,even,False,25
50819,150212,even,False,25
50820,150218,even,False,25
50821,150224,even,False,25
50822,150226,even,False,25
50823,150228,even,False,25
50824,150230,even,False,25
50825,150232,even,False,25
50826,150234,even,False,25
50827,150236,even,False,25
50828,150240,even,False,25
50829,150242,even,False,25
50830,150244,even,False,25
50831,150248,even,False,25
50832,150250,even,False,25
50833,150252,even,False,25
50834,150254,even,False,25
50835,150256,even,False,25
50836,150258,even,False,25
50837,150260,even,False,25
50838,150264,even,False,25
50839,150266,even,False,25
50840,150268,even,False,25
50841,150270,even,False,25
50842,150272,even,False,25
50843,150278,even,False,25
50844,150280,even,False,25
50845,150282,even,False,25
50846,150284,even,False,25
50847,150288,even,False,25
50848,150290,even,False,25
50849,150292,even,False,25
50850,150294,even,False,25
50851,150296,even,False,25
50852,150302,even,False,25
50853,150306,even,False,25
50854,150308,even,False,25
50855,150310,even,False,25
50856,150312,even,False,25
50857,150314,even,False,25
50858,150316,even,False,25
50859,150320,even,False,25
50860,150324,even,False,25
50861,150326,even,False,25
50862,150330,even,False,25
50863,150332,even,False,25
50864,150334,even,False,25
50865,150336,even,False,25
50866,150338,even,False,25
50867,150340,even,False,25
50868,150344,even,False,25
50869,150346,even,False,25
50870,150350,even,False,25
50871,150356,even,False,25
50872,150360,even,False,25
50873,150362,even,False,25
50874,150364,even,False,25
50875,150366,even,False,25
50876,150368,even,False,25
50877,150370,even,False,25
50878,150374,even,False,25
50879,150380,even,False,25
50880,150384,even,False,25
50881,150386,even,False,25
50882,150390,even,False,25
50883,150392,even,False,25
50884,150394,even,False,25
50885,150396,even,False,25
50886,150398,even,False,25
50887,150404,even,False,25
50888,150408,even,False,25
50889,150410,even,False,25
50890,150416,even,False,25
50891,150418,even,False,25
50892,150420,even,False,25
50893,150422,even,False,25
50894,150424,even,False,25
50895,150428,even,False,25
50896,150432,even,False,25
50897,150434,even,False,25
50898,150436,even,False,25
50899,150440,even,False,25
50900,150442,even,False,25
50901,150444,even,False,25
50902,150446,even,False,25
50903,150450,even,False,25
50904,150452,even,False,25
50905,150454,even,False,25
50906,150456,even,False,25
50907,150458,even,False,25
50908,150460,even,False,25
50909,150462,even,False,25
50910,150464,even,False,25
50911,150466,even,False,25
50912,150468,even,False,25
50913,150470,even,False,25
50914,150474,even,False,25
50915,150476,even,False,25
50916,150480,even,False,25
50917,150482,even,False,25
50918,150484,even,False,25
50919,150486,even,False,25
50920,150488,even,False,25
50921,150490,even,False,25
50922,150494,even,False,25
50923,150500,even,False,25
50924,150504,even,False,25
50925,150506,even,False,25
50926,150510,even,False,25
50927,150512,even,False,25
50928,150514,even,False,25
50929,150518,even,False,25
50930,150520,even,False,25
50931,150524,even,False,25
50932,150528,even,False,25
50933,150530,even,False,25
50934,150536,even,False,25
50935,150538,even,False,25
50936,150540,even,False,25
50937,150542,even,False,25
50938,150544,even,False,25
50939,150548,even,False,25
50940,150552,even,False,25
50941,150554,even,False,25
50942,150556,even,False,25
50943,150560,even,False,25
50944,150566,even,False,25
50945,150568,even,False,25
50946,150572,even,False,25
50947,150574,even,False,25
50948,150576,even,False,25
50949,150578,even,False,25
50950,150580,even,False,25
50951,150584,even,False,25
50952,150590,even,False,25
50953,150594,even,False,25
50954,150596,even,False,25
50955,150598,even,False,25
50956,150600,even,False,25
50957,150602,even,False,25
50958,150604,even,False,25
50959,150608,even,False,25
50960,150612,even,False,25
50961,150614,even,False,25
50962,150618,even,False,25
50963,150620,even,False,25
50964,150622,even,False,25
50965,150626,even,False,25
50966,150628,even,False,25
50967,150630,even,False,25
50968,150632,even,False,25
50969,150636,even,False,25
50970,150638,even,False,25
50971,150640,even,False,25
50972,150642,even,False,25
50973,150644,even,False,25
50974,150646,even,False,25
50975,150650,even,False,25
50976,150652,even,False,25
50977,150654,even,False,25
50978,150656,even,False,25
50979,150660,even,False,25
50980,150662,even,False,25
50981,150664,even,False,25
50982,150666,even,False,25
50983,150668,even,False,25
50984,150670,even,False,25
50985,150674,even,False,25
50986,150676,even,False,25
50987,150678,even,False,25
50988,150680,even,False,25
50989,150684,even,False,25
50990,150686,even,False,25
50991,150688,even,False,25
50992,150690,even,False,25
50993,150692,even,False,25
50994,150694,even,False,25
50995,150698,even,False,25
50996,150700,even,False,25
50997,150702,even,False,25
50998,150704,even,False,25
50999,150708,even,False,25
51000,150710,even,False,25
51001,150712,even,False,25
51002,150714,even,False,25
51003,150716,even,False,25
51004,150722,even,False,25
51005,150724,even,False,25
51006,150726,even,False,25
51007,150728,even,False,25
51008,150730,even,False,25
51009,150732,even,False,25
51010,150734,even,False,25
51011,150736,even,False,25
51012,150738,even,False,25
51013,150740,even,False,25
51014,150746,even,False,25
51015,150748,even,False,25
51016,150750,even,False,25
51017,150752,even,False,25
51018,150756,even,False,25
51019,150758,even,False,25
51020,150760,even,False,25
51021,150762,even,False,25
51022,150764,even,False,25
51023,150770,even,False,25
51024,150774,even,False,25
51025,150776,even,False,25
51026,150780,even,False,25
51027,150782,even,False,25
51028,150784,even,False,25
51029,150786,even,False,25
51030,150788,even,False,25
51031,150792,even,False,25
51032,150794,even,False,25
51033,150798,even,False,25
51034,150800,even,False,25
51035,150804,even,False,25
51036,150806,even,False,25
51037,150810,even,False,25
51038,150812,even,False,25
51039,150814,even,False,25
51040,150816,even,False,25
51041,150818,even,False,25
51042,150820,even,False,25
51043,150824,even,False,25
51044,150828,even,False,25
51045,150830,even,False,25
51046,150834,even,False,25
51047,150836,even,False,25
51048,150838,even,False,25
51049,150840,even,False,25
51050,150842,even,False,25
51051,150848,even,False,25
51052,150850,even,False,25
51053,150852,even,False,25
51054,150854,even,False,25
51055,150860,even,False,25
51056,150862,even,False,25
51057,150866,even,False,25
51058,150870,even,False,25
51059,150872,even,False,25
51060,150874,even,False,25
51061,150878,even,False,25
51062,150884,even,False,25
51063,150886,even,False,25
51064,150890,even,False,25
51065,150896,even,False,25
51066,150898,even,False,25
51067,150902,even,False,25
51068,150908,even,False,25
51069,150910,even,False,25
51070,150912,even,False,25
51071,150914,even,False,25
51072,150916,even,False,25
51073,150920,even,False,25
51074,150922,even,False,25
51075,150924,even,False,25
51076,150926,even,False,25
51077,150930,even,False,25
51078,150932,even,False,25
51079,150938,even,False,25
51080,150940,even,False,25
51081,150944,even,False,25
51082,150946,even,False,25
51083,150948,even,False,25
51084,150950,even,False,25
51085,150952,even,False,25
51086,150956,even,False,25
51087,150962,even,False,25
51088,150968,even,False,25
51089,150970,even,False,25
51090,150972,even,False,25
51091,150974,even,False,25
51092,150976,even,False,25
51093,150980,even,False,25
51094,150986,even,False,25
51095,150992,even,False,25
51096,150994,even,False,25
51097,150996,even,False,25
51098,150998,even,False,25
51099,151000,even,False,25
51100,151004,even,False,25
51101,151010,even,False,25
51102,151014,even,False,25
51103,151016,even,False,25
51104,151018,even,False,25
51105,151020,even,False,25
51106,151022,even,False,25
51107,151028,even,False,25
51108,151030,even,False,25
51109,151034,even,False,25
51110,151036,even,False,25
51111,151038,even,False,25
51112,151040,even,False,25
51113,151042,even,False,25
51114,151044,even,False,25
51115,151046,even,False,25
51116,151052,even,False,25
51117,151054,even,False,25
51118,151058,even,False,25
51119,151060,even,False,25
51120,151062,even,False,25
51121,151064,even,False,25
51122,151068,even,False,25
51123,151070,even,False,25
51124,151072,even,False,25
51125,151074,even,False,25
51126,151076,even,False,25
51127,151078,even,False,25
51128,151080,even,False,25
51129,151082,even,False,25
51130,151084,even,False,25
51131,151086,even,False,25
51132,151088,even,False,25
51133,151092,even,False,25
51134,151094,even,False,25
51135,151098,even,False,25
51136,151100,even,False,25
51137,151102,even,False,25
51138,151104,even,False,25
51139,151106,even,False,25
51140,151108,even,False,25
51141,151110,even,False,25
51142,151112,even,False,25
51143,151114,even,False,25
51144,151118,even,False,25
51145,151122,even,False,25
51146,151124,even,False,25
51147,151126,even,False,25
51148,151130,even,False,25
51149,151134,even,False,25
51150,151136,even,False,25
51151,151142,even,False,25
51152,151148,even,False,25
51153,151150,even,False,25
51154,151154,even,False,25
51155,151158,even,False,25
51156,151160,even,False,25
51157,151166,even,False,25
51158,151172,even,False,25
51159,151174,even,False,25
51160,151178,even,False,25
51161,151180,even,False,25
51162,151182,even,False,25
51163,151184,even,False,25
51164,151186,even,False,25
51165,151190,even,False,25
51166,151192,even,False,25
51167,151194,even,False,25
51168,151196,even,False,25
51169,151198,even,False,25
51170,151202,even,False,25
51171,151204,even,False,25
51172,151206,even,False,25
51173,151208,even,False,25
51174,151210,even,False,25
51175,151214,even,False,25
51176,151220,even,False,25
51177,151224,even,False,25
51178,151226,even,False,25
51179,151230,even,False,25
51180,151232,even,False,25
51181,151234,even,False,25
51182,151238,even,False,25
51183,151244,even,False,25
51184,151250,even,False,25
51185,151256,even,False,25
51186,151258,even,False,25
51187,151260,even,False,25
51188,151262,even,False,25
51189,151266,even,False,25
51190,151268,even,False,25
51191,151270,even,False,25
51192,151274,even,False,25
51193,151276,even,False,25
51194,151280,even,False,25
51195,151282,even,False,25
51196,151284,even,False,25
51197,151286,even,False,25
51198,151290,even,False,25
51199,151292,even,False,25
51200,151294,even,False,25
51201,151296,even,False,25
51202,151298,even,False,25
51203,151300,even,False,25
51204,151304,even,False,25
51205,151306,even,False,25
51206,151308,even,False,25
51207,151310,even,False,25
51208,151316,even,False,25
51209,151320,even,False,25
51210,151322,even,False,25
51211,151324,even,False,25
51212,151326,even,False,25
51213,151328,even,False,25
51214,151330,even,False,25
51215,151334,even,False,25
51216,151340,even,False,25
51217,151344,even,False,25
51218,151346,even,False,25
51219,151348,even,False,25
51220,151350,even,False,25
51221,151352,even,False,25
51222,151358,even,False,25
51223,151360,even,False,25
51224,151362,even,False,25
51225,151364,even,False,25
51226,151368,even,False,25
51227,151370,even,False,25
51228,151374,even,False,25
51229,151376,even,False,25
51230,151382,even,False,25
51231,151384,even,False,25
51232,151386,even,False,25
51233,151388,even,False,25
51234,151392,even,False,25
51235,151394,even,False,25
51236,151400,even,False,25
51237,151402,even,False,25
51238,151406,even,False,25
51239,151410,even,False,25
51240,151412,even,False,25
51241,151414,even,False,25
51242,151416,even,False,25
51243,151418,even,False,25
51244,151420,even,False,25
51245,151424,even,False,25
51246,151430,even,False,25
51247,151434,even,False,25
51248,151436,even,False,25
51249,151438,even,False,25
51250,151440,even,False,25
51251,151442,even,False,25
51252,151444,even,False,25
51253,151448,even,False,25
51254,151454,even,False,25
51255,151456,even,False,25
51256,151460,even,False,25
51257,151462,even,False,25
51258,151464,even,False,25
51259,151466,even,False,25
51260,151468,even,False,25
51261,151472,even,False,25
51262,151478,even,False,25
51263,151480,even,False,25
51264,151484,even,False,25
51265,151486,even,False,25
51266,151488,even,False,25
51267,151490,even,False,25
51268,151494,even,False,25
51269,151496,even,False,25
51270,151500,even,False,25
51271,151502,even,False,25
51272,151504,even,False,25
51273,151508,even,False,25
51274,151510,even,False,25
51275,151514,even,False,25
51276,151518,even,False,25
51277,151520,even,False,25
51278,151526,even,False,25
51279,151532,even,False,25
51280,151534,even,False,25
51281,151538,even,False,25
51282,151540,even,False,25
51283,151542,even,False,25
51284,151544,even,False,25
51285,151546,even,False,25
51286,151550,even,False,25
51287,151556,even,False,25
51288,151558,even,False,25
51289,151562,even,False,25
51290,151564,even,False,25
51291,151566,even,False,25
51292,151568,even,False,25
51293,151570,even,False,25
51294,151574,even,False,25
51295,151576,even,False,25
51296,151580,even,False,25
51297,151586,even,False,25
51298,151588,even,False,25
51299,151590,even,False,25
51300,151592,even,False,25
51301,151594,even,False,25
51302,151598,even,False,25
51303,151600,even,False,25
51304,151604,even,False,25
51305,151610,even,False,25
51306,151614,even,False,25
51307,151616,even,False,25
51308,151620,even,False,25
51309,151622,even,False,25
51310,151624,even,False,25
51311,151628,even,False,25
51312,151632,even,False,25
51313,151634,even,False,25
51314,151638,even,False,25
51315,151640,even,False,25
51316,151644,even,False,25
51317,151646,even,False,25
51318,151652,even,False,25
51319,151654,even,False,25
51320,151658,even,False,25
51321,151660,even,False,25
51322,151664,even,False,25
51323,151670,even,False,25
51324,151674,even,False,25
51325,151676,even,False,25
51326,151682,even,False,25
51327,151684,even,False,25
51328,151688,even,False,25
51329,151690,even,False,25
51330,151694,even,False,25
51331,151696,even,False,25
51332,151698,even,False,25
51333,151700,even,False,25
51334,151706,even,False,25
51335,151710,even,False,25
51336,151712,even,False,25
51337,151714,even,False,25
51338,151718,even,False,25
51339,151720,even,False,25
51340,151722,even,False,25
51341,151724,even,False,25
51342,151726,even,False,25
51343,151730,even,False,25
51344,151734,even,False,25
51345,151736,even,False,25
51346,151738,even,False,25
51347,151740,even,False,25
51348,151742,even,False,25
51349,151748,even,False,25
51350,151750,even,False,25
51351,151752,even,False,25
51352,151754,even,False,25
51353,151756,even,False,25
51354,151760,even,False,25
51355,151764,even,False,25
51356,151766,even,False,25
51357,151772,even,False,25
51358,151776,even,False,25
51359,151778,even,False,25
51360,151780,even,False,25
51361,151784,even,False,25
51362,151790,even,False,25
51363,151794,even,False,25
51364,151796,even,False,25
51365,151800,even,False,25
51366,151802,even,False,25
51367,151804,even,False,25
51368,151806,even,False,25
51369,151808,even,False,25
51370,151810,even,False,25
51371,151814,even,False,25
51372,151818,even,False,25
51373,151820,even,False,25
51374,151826,even,False,25
51375,151828,even,False,25
51376,151830,even,False,25
51377,151832,even,False,25
51378,151834,even,False,25
51379,151836,even,False,25
51380,151838,even,False,25
51381,151842,even,False,25
51382,151844,even,False,25
51383,151850,even,False,25
51384,151852,even,False,25
51385,151854,even,False,25
51386,151856,even,False,25
51387,151860,even,False,25
51388,151862,even,False,25
51389,151864,even,False,25
51390,151866,even,False,25
51391,151868,even,False,25
51392,151874,even,False,25
51393,151880,even,False,25
51394,151886,even,False,25
51395,151888,even,False,25
51396,151890,even,False,25
51397,151892,even,False,25
51398,151894,even,False,25
51399,151898,even,False,25
51400,151904,even,False,25
51401,151906,even,False,25
51402,151910,even,False,25
51403,151916,even,False,25
51404,151918,even,False,25
51405,151920,even,False,25
51406,151922,even,False,25
51407,151924,even,False,25
51408,151926,even,False,25
51409,151928,even,False,25
51410,151930,even,False,25
51411,151932,even,False,25
51412,151934,even,False,25
51413,151940,even,False,25
51414,151946,even,False,25
51415,151948,even,False,25
51416,151950,even,False,25
51417,151952,even,False,25
51418,151954,even,False,25
51419,151956,even,False,25
51420,151958,even,False,25
51421,151960,even,False,25
51422,151962,even,False,25
51423,151964,even,False,25
51424,151970,even,False,25
51425,151972,even,False,25
51426,151974,even,False,25
51427,151976,even,False,25
51428,151980,even,False,25
51429,151982,even,False,25
51430,151984,even,False,25
51431,151986,even,False,25
51432,151988,even,False,25
51433,151990,even,False,25
51434,151994,even,False,25
51435,151996,even,False,25
51436,151998,even,False,25
51437,152000,even,False,25
51438,152006,even,False,25
51439,152008,even,False,25
51440,152010,even,False,25
51441,152012,even,False,25
51442,152018,even,False,25
51443,152020,even,False,25
51444,152022,even,False,25
51445,152024,even,False,25
51446,152030,even,False,25
51447,152032,even,False,25
51448,152034,even,False,25
51449,152036,even,False,25
51450,152042,even,False,25
51451,152044,even,False,25
51452,152046,even,False,25
